,Age,GarageArea,TotalSF,MasVnrArea,WoodDeckSF,BsmtFinSF1,2ndFlrSF,BsmtFinSF2,MiscVal,LotArea,MSZoning,Street,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition,SalePrice
111,10,400,1814,0.0,180,250,656,0,0,7750,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,180000
112,0,792,3960,220.0,120,984,1414,0,0,9965,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,New,Partial,383970
113,54,450,4068,184.0,166,35,0,869,0,21000,RL,Pave,Bnk,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Basment,COD,Abnorml,217000
114,5,180,3348,0.0,224,774,884,150,0,7259,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Normal,259500
115,8,440,2187,1129.0,0,419,729,0,0,3230,FV,Pave,Lvl,AllPub,Corner,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,176000
116,47,288,2184,116.0,0,170,0,670,0,11616,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Attchd,WD,Normal,139000
117,0,430,2250,0.0,80,0,0,0,0,8536,RL,Pave,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,155000
118,20,594,4895,0.0,367,1470,1523,0,0,12376,RL,Pave,Lvl,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,Hip,CompShg,Plywood,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,320000
119,0,390,2184,0.0,0,0,728,0,0,8461,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,163990
120,37,540,1926,0.0,0,938,0,0,0,21453,RL,Pave,Low,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,SLvl,Flat,Metal,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,180000
121,57,264,1855,0.0,0,0,351,0,0,6060,RM,Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,PConc,GasA,SBrkr,Detchd,WD,Normal,100000
122,50,288,2160,135.0,0,570,0,0,0,9464,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,136000
123,15,530,2398,0.0,0,300,0,0,0,7892,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,153900
124,11,435,2948,0.0,192,0,0,0,0,17043,RL,Pave,Lvl,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,181000
125,24,0,1274,0.0,53,490,0,0,0,6780,RM,Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,,WD,Normal,84500
126,31,440,2036,0.0,0,120,0,0,0,4928,RL,Pave,Lvl,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,128000
127,57,0,1512,0.0,0,116,0,0,0,4388,RM,Pave,Bnk,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Unf,Gable,CompShg,WdShing,Wd Sdng,BrkTil,GasA,SBrkr,,WD,Normal,87000
128,40,453,2008,266.0,188,512,688,0,0,7590,RL,Pave,Lvl,AllPub,Inside,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,155000
129,15,750,2061,85.0,0,567,0,28,0,8973,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,FuseA,2Types,WD,Abnorml,150000
130,40,487,3081,309.0,105,445,941,0,0,14200,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,226000
131,9,390,3046,40.0,24,695,1032,0,0,12224,RL,Pave,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,244000
132,5,624,2390,0.0,0,405,0,0,0,7388,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,150750
133,7,471,2563,136.0,192,1005,0,0,0,6853,RL,Pave,Lvl,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,220000
134,13,440,3182,0.0,0,570,0,0,0,10335,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,180000
135,38,530,2986,288.0,98,0,0,0,0,10400,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,174000
136,40,318,2428,196.0,0,695,0,0,0,10355,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,143000
137,17,766,3866,70.0,0,0,0,0,0,11070,RL,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,2Types,WD,Family,171000
138,8,660,2856,320.0,224,668,848,0,0,9066,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,230000
139,12,470,2692,0.0,276,821,836,0,0,15426,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,231500
140,39,0,1728,0.0,0,432,0,0,0,10500,RL,Pave,Lvl,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,,ConLI,Normal,115000
141,1,660,3468,0.0,160,1300,0,0,0,11645,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,260000
142,58,720,2295,0.0,0,507,475,0,0,8520,RL,Pave,Lvl,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Normal,166000
143,10,577,2991,183.0,144,679,0,0,0,10335,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,204000
144,43,504,3456,336.0,0,1332,0,0,0,9100,RM,Pave,Lvl,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,ConLI,Abnorml,125000
145,0,380,2679,50.0,0,0,739,0,0,2522,RM,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,130000
146,16,180,1590,0.0,48,209,0,0,0,6120,RM,Pave,Lvl,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,FuseA,Detchd,WD,Normal,105000
147,9,434,2919,180.0,144,0,1151,0,0,9505,RL,Pave,Lvl,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,222500
148,3,0,2160,120.0,0,680,0,0,0,7500,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,,WD,Normal,141000
149,56,240,2240,0.0,200,0,448,0,0,6240,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,FuseA,Detchd,WD,Normal,115000
150,32,440,1938,0.0,0,716,0,0,0,10356,RL,Pave,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,122000
151,0,866,3420,436.0,0,1400,0,0,0,13891,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,372402
152,35,495,2818,252.0,0,416,896,0,0,14803,RL,Pave,Lvl,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,190000
153,33,564,2854,0.0,409,429,0,1080,0,13500,RL,Pave,Lvl,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,Flat,CompShg,BrkFace,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,235000
154,56,312,2400,0.0,0,0,0,0,0,11340,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,FuseA,Detchd,WD,Family,125000
155,58,0,1668,0.0,0,0,524,0,0,9600,RL,Pave,Lvl,AllPub,Corner,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,Grav,FuseF,,WD,Normal,79000
156,56,625,1040,0.0,0,0,0,0,0,7200,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseF,Detchd,WD,Normal,109500
157,0,680,2742,84.0,0,0,1194,0,0,12003,RL,Pave,Lvl,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,New,Partial,269500
158,5,678,2938,0.0,0,222,956,0,0,12552,FV,Pave,Lvl,AllPub,Corner,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,254900
159,0,576,3854,456.0,239,57,1070,0,0,19378,RL,Pave,HLS,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,320000
160,24,516,2464,0.0,0,660,0,0,0,11120,RL,Pave,Lvl,AllPub,CulDSac,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,162500
161,4,726,4240,664.0,400,1016,1096,0,0,13688,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,412500
162,5,532,3082,226.0,0,1201,0,0,0,12182,RL,Pave,Lvl,AllPub,Corner,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,220000
163,51,0,1764,0.0,0,0,0,0,0,5500,RL,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,,WD,Normal,103200
164,3,216,2765,0.0,0,370,467,0,0,5400,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,FuseA,Detchd,WD,Normal,152000
165,9,0,1999,0.0,140,351,547,181,0,10106,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,,WD,Normal,127500
166,16,303,3484,0.0,476,379,0,768,0,10708,RL,Pave,Lvl,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,FuseA,Attchd,COD,Normal,190000
167,0,789,3743,300.0,178,1288,551,0,0,10562,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,325624
168,3,440,2560,0.0,100,0,880,0,0,8244,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,183500
169,25,511,3393,653.0,574,0,0,0,0,16669,RL,Pave,Lvl,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,Hip,WdShake,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,228000
170,57,660,2102,0.0,237,360,0,0,0,12358,RM,Pave,Lvl,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,128500
171,50,528,2736,112.0,210,639,0,0,0,31770,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,215000
172,19,504,2831,0.0,441,495,703,215,0,5306,RL,Pave,Lvl,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,239000
173,47,504,2724,491.0,0,288,0,374,0,10197,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,CBlock,GasA,SBrkr,Attchd,COD,Normal,163000
174,22,616,3257,132.0,192,1398,0,208,0,12416,RL,Pave,Lvl,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,184000
175,6,576,3360,0.0,0,477,0,0,0,12615,RL,Pave,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,CBlock,GasA,SBrkr,Attchd,WD,Normal,243000
176,18,521,3211,268.0,0,831,896,0,0,10029,RL,Pave,Lvl,AllPub,Corner,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,211000
177,48,451,2972,0.0,0,57,668,441,0,13650,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,172500
178,0,1166,4450,748.0,0,1904,0,0,0,17423,RL,Pave,Lvl,AllPub,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,501837
179,1,480,1936,0.0,0,0,0,0,0,8520,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Normal,100000
180,7,440,2281,456.0,0,436,756,0,0,2117,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,177000
181,56,216,2595,0.0,0,352,901,0,0,7588,RL,Pave,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,BrkTil,GasA,SBrkr,Detchd,WD,Normal,200100
182,1,252,1340,98.0,116,0,0,0,0,9060,RL,Pave,Lvl,AllPub,Inside,Edwards,Artery,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Attchd,WD,Normal,120000
183,5,484,3444,0.0,280,0,720,0,0,11426,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,200000
184,15,576,1756,0.0,104,0,316,0,0,7438,RL,Pave,Lvl,AllPub,Inside,BrkSide,RRAn,Feedr,1Fam,1.5Fin,Gable,CompShg,AsbShng,Plywood,PConc,GasA,SBrkr,Attchd,WD,Normal,127000
185,13,840,4715,0.0,0,0,1518,0,0,22950,RM,Pave,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,2.5Fin,Gable,WdShngl,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,475000
186,18,497,2405,0.0,168,611,0,0,0,9947,RL,Pave,Lvl,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,173000
187,22,180,2316,0.0,0,0,704,0,0,10410,RL,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,135000
188,30,528,2310,275.0,120,1086,0,0,0,7018,RL,Pave,Bnk,AllPub,Inside,SawyerW,Feedr,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Alloca,153337
189,6,682,3186,0.0,0,1153,0,0,0,4923,RL,Pave,Lvl,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,WD,Normal,286000
190,13,440,3580,0.0,0,297,1178,0,0,10570,RL,Pave,Bnk,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,Hip,CompShg,BrkFace,BrkFace,CBlock,GasA,SBrkr,Detchd,WD,Normal,315000
191,3,484,2204,138.0,0,626,754,0,0,7472,RL,Pave,Lvl,AllPub,CulDSac,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,184000
192,10,666,2862,0.0,0,560,0,0,0,9017,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,192000
193,2,380,2679,50.0,0,0,739,0,0,2522,RM,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,130000
194,36,352,1728,0.0,0,390,0,0,0,7180,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,127000
195,33,440,2311,0.0,87,566,601,0,0,2280,RL,Pave,Lvl,AllPub,FR2,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,CBlock,GasA,SBrkr,Attchd,WD,Normal,148500
196,0,786,3452,205.0,171,1126,0,0,0,9416,RL,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,New,Partial,311872
197,16,795,4472,0.0,0,1036,1360,184,0,25419,RL,Pave,Lvl,AllPub,Corner,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,PConc,GasA,SBrkr,Detchd,WD,Abnorml,235000
198,59,0,2984,0.0,0,0,929,0,0,5520,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,,WD,Abnorml,104000
199,4,856,3426,262.0,0,1088,0,0,0,9591,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,274900
200,6,440,2242,0.0,132,0,0,0,0,8546,RM,Pave,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,140000
201,31,473,2475,0.0,238,641,0,279,0,10125,RL,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Normal,171500
202,56,398,1927,0.0,0,617,445,0,0,7000,RL,Pave,Lvl,AllPub,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Attchd,COD,Normal,112000
203,4,420,1696,205.0,149,662,0,0,0,4438,RM,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,149000
204,59,240,2004,0.0,0,312,564,0,0,3500,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,CBlock,GasA,SBrkr,Detchd,WD,Normal,110000
205,19,500,2866,0.0,0,0,0,0,0,11851,RL,Pave,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,180500
206,45,349,2836,0.0,0,0,0,0,0,13673,RL,Pave,Lvl,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,143900
207,48,312,2200,0.0,355,419,0,306,0,12493,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Attchd,WD,Normal,141000
208,18,454,3219,128.0,60,1065,882,0,0,14364,RL,Pave,Low,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,277000
209,44,504,2184,260.0,0,787,0,0,0,8250,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,145000
210,58,0,1728,0.0,0,468,0,0,0,5604,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,CBlock,GasA,FuseA,,WD,Normal,98000
211,1,460,2424,0.0,100,36,0,0,0,10420,RL,Pave,Lvl,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,186000
212,0,644,2752,0.0,168,822,920,0,0,8640,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,252678
213,11,576,1980,0.0,224,716,0,0,0,13568,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,156000
214,33,299,2081,153.0,0,378,703,0,450,10900,RL,Pave,Lvl,AllPub,FR2,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,161750
215,10,447,2306,64.0,0,360,0,0,0,10011,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,134450
216,4,484,2872,266.0,139,946,0,0,0,8450,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,210000
217,56,210,2014,0.0,0,0,518,0,0,9906,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Family,107000
218,2,431,2752,312.0,0,341,817,0,0,15660,RL,Pave,Lvl,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,311500
219,0,438,2496,16.0,108,16,0,0,0,3010,RL,Pave,Lvl,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,167240
220,0,675,2996,0.0,351,0,0,0,0,8990,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,204900
221,7,390,3277,0.0,120,0,1257,0,0,8068,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,ConLI,Normal,200000
222,31,434,2265,0.0,209,550,741,0,0,11475,RL,Pave,Lvl,AllPub,Inside,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,179900
223,38,576,1728,0.0,216,524,0,180,0,10500,RL,Pave,Lvl,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Abnorml,97000
